state,district,ISI,RCS,ABS,mean_volume,cv,months_active,months_with_data,prop_5_17,prop_17_plus
Gujarat,Chhotaudepur,0.3223,1.0,0.9927,3755.777777777778,0.4893470716678898,9,9,0.5503520501745459,0.44964794982545414
Gujarat,Dahod,0.3551,1.0,0.9988,12852.777777777777,0.3914029830867725,9,9,0.5207348173762697,0.4792651826237303
Gujarat,Devbhumi Dwarka,0.2914,1.0,0.8817,2829.3333333333335,0.4520610409216559,9,9,0.699693685202639,0.300306314797361
Gujarat,Dohad,0.2121,1.0,0.5788,1746.2222222222222,0.33429007616743506,9,9,0.13794858742682617,0.8620514125731739
Gujarat,Gandhinagar,0.3454,1.0,0.9896,8507.111111111111,0.4485217088969029,9,9,0.4399717883078209,0.5600282116921791
Gujarat,Gir Somnath,0.2949,1.0,0.934,4085.1111111111113,0.436805933142164,9,9,0.6500571179894468,0.34994288201055324
Gujarat,Jamnagar,0.3283,1.0,0.9999,9011.333333333334,0.41050781117231083,9,9,0.5041799215802323,0.4958200784197677
Gujarat,Junagadh,0.3427,1.0,0.916,11408.0,0.39471490080966065,9,9,0.33110292971793676,0.6688970702820632
Gujarat,Kachchh,0.3846,1.0,0.9945,13773.444444444445,0.42641646100729985,9,9,0.5434773840159405,0.4565226159840595
Gujarat,Kheda,0.3541,1.0,0.9835,13017.888888888889,0.3869438264194056,9,9,0.42450132723346506,0.575498672766535
Gujarat,Mahesana,0.37,1.0,0.9858,11101.444444444445,0.4466739870670185,9,9,0.4299140252019257,0.5700859747980743
Gujarat,Mahisagar,0.2623,1.0,0.9801,3439.1111111111113,0.3918155366299137,9,9,0.5829025588007237,0.4170974411992763
Gujarat,Morbi,0.2975,1.0,0.9123,3542.1111111111113,0.45035507117617407,9,9,0.6725430534207472,0.3274569465792528
Gujarat,Narmada,0.2977,1.0,0.9655,4355.333333333333,0.43699119072572756,9,9,0.39116791673044543,0.6088320832695545
Gujarat,Navsari,0.2336,1.0,0.9973,5061.333333333333,0.31500332970333256,9,9,0.5305584826132771,0.46944151738672285
Gujarat,Panch Mahals,0.2227,0.4444,0.3557,81.75,0.3806326087462168,4,4,0.0672782874617737,0.9327217125382263
Gujarat,Panchmahals,0.3271,1.0,0.9537,11640.888888888889,0.3638693011799098,9,9,0.3740550549786194,0.6259449450213805
Gujarat,Patan,0.3406,1.0,0.9982,8216.555555555555,0.4451436057513388,9,9,0.4751247481372297,0.5248752518627703
Gujarat,Porbandar,0.3173,1.0,0.9954,3442.777777777778,0.48608925769940264,9,9,0.46012586735517186,0.5398741326448282
Gujarat,Rajkot,0.4212,1.0,0.9976,18745.666666666668,0.40494622973647076,9,9,0.47135041579979964,0.5286495842002004
Gujarat,Sabar Kantha,0.2437,0.4444,0.455,154.25,0.41549712092712293,4,4,0.09562398703403566,0.9043760129659644
Gujarat,Sabarkantha,0.3435,1.0,0.9767,10043.0,0.41919679168123575,9,9,0.4104572560213305,0.5895427439786695
Gujarat,Surat,0.4931,1.0,0.9999,31288.777777777777,0.3158550291381211,9,9,0.4929989097972649,0.5070010902027351
Gujarat,Surendra Nagar,0.3572,1.0,0.9969,10634.555555555555,0.43257834023267094,9,9,0.4670205096592868,0.5329794903407132
Gujarat,Surendranagar,0.2969,0.4444,0.4273,131.75,0.5070971850746929,4,4,0.0872865275142315,0.9127134724857685
Gujarat,Tapi,0.2468,1.0,0.9805,4447.222222222223,0.3481482945756075,9,9,0.41801374141161773,0.5819862585883823
Gujarat,The Dangs,0.3066,1.0,0.9948,3105.5555555555557,0.473323302157057,9,9,0.4574955277280859,0.5425044722719141
Gujarat,Vadodara,0.4356,1.0,0.9435,22379.666666666668,0.36811116118648796,9,9,0.3610370524831568,0.6389629475168431
Gujarat,Valsad,0.2831,1.0,0.9979,9336.0,0.3275336448891084,9,9,0.47328144339712463,0.5267185566028754
Haryana,Akhera,0.0,0.1111,0.0,1.0,0.0,1,1,0.0,1.0
Haryana,Ambala,0.2717,1.0,0.9471,8084.0,0.32913225750707126,9,9,0.36548188465556103,0.6345181153444389
Haryana,Bhiwani,0.2828,1.0,0.9685,10625.0,0.3051874350608674,9,9,0.3959738562091503,0.6040261437908496
Haryana,Charkhi Dadri,0.203,1.0,0.8918,1087.5555555555557,0.3298204212501467,9,9,0.3088475684511647,0.6911524315488353
Haryana,Faridabad,0.2949,1.0,0.9999,13216.777777777777,0.28204949223167813,9,9,0.49580079192272447,0.5041992080772755
Haryana,Fatehabad,0.228,1.0,0.9849,7754.888888888889,0.2597626154066455,9,9,0.4278877840502049,0.5721122159497951
Haryana,Gurgaon,0.1948,1.0,1.0,7865.666666666667,0.20087486313362077,9,9,0.49787402353406507,0.5021259764659349
Haryana,Hisar,0.3151,1.0,0.9954,12874.111111111111,0.32251883485416466,9,9,0.4602086875469288,0.5397913124530712
Haryana,Jhajjar,0.2251,1.0,0.9896,6293.222222222223,0.2795673211657265,9,9,0.4399265523755716,0.5600734476244283
Haryana,Jind,0.228,1.0,0.9595,10140.888888888889,0.21939844995661034,9,9,0.3821383179208485,0.6178616820791515
Haryana,Kaithal,0.3084,1.0,0.986,8881.777777777777,0.37865333409578955,9,9,0.43036929543634905,0.569630704563651
Haryana,Karnal,0.2511,1.0,0.9294,10446.555555555555,0.2538618712356671,9,9,0.34486646316170133,0.6551335368382987
Haryana,Kurukshetra,0.2424,1.0,0.9187,7776.888888888889,0.28415099388059895,9,9,0.3337238541547605,0.6662761458452394
Haryana,Mahendragarh,0.191,1.0,0.9814,5425.777777777777,0.2356740199957573,9,9,0.4198271625163827,0.5801728374836173
Haryana,Mewat,0.2665,1.0,0.9896,7591.666666666667,0.3286722724303325,9,9,0.5600878155872667,0.4399121844127333
Haryana,Palwal,0.2113,1.0,0.9987,6521.888888888889,0.2519300558264925,9,9,0.5216109852292281,0.47838901477077195
Haryana,Panchkula,0.2441,1.0,0.9997,4152.111111111111,0.348484610635588,9,9,0.48979100323797803,0.510208996762022
Haryana,Panipat,0.2513,1.0,0.9673,8863.666666666666,0.28096654441298324,9,9,0.3939428127311246,0.6060571872688755
Haryana,Rewari,0.2708,1.0,1.0,5525.777777777777,0.3710141177179402,9,9,0.5024330411002976,0.4975669588997024
Haryana,Rohtak,0.2387,1.0,0.9232,8441.111111111111,0.26649941844653424,9,9,0.33829143082795843,0.6617085691720416
Haryana,Sirsa,0.2752,1.0,0.9808,10785.111111111111,0.28946793511904806,9,9,0.41870479879669503,0.581295201203305
Haryana,Sonipat,0.2342,1.0,0.976,9405.888888888889,0.24241607554589736,9,9,0.4090109033347903,0.5909890966652097
Haryana,Yamuna Nagar,0.2509,1.0,0.957,9858.666666666666,0.26336643972397183,9,9,0.3785952574159228,0.6214047425840772
Haryana,Yamunanagar,0.1507,0.8889,0.6367,110.25,0.2566268362956029,8,8,0.16099773242630386,0.8390022675736961
Himachal Pradesh,Bilaspur,0.1481,1.0,0.9901,2434.0,0.21278241416069602,9,9,0.44156852004017166,0.5584314799598283
Himachal Pradesh,Chamba,0.2299,1.0,0.9989,3760.222222222222,0.33071930536787525,9,9,0.4809112936587672,0.5190887063412328
Himachal Pradesh,Hamirpur,0.1532,1.0,0.9975,2646.5555555555557,0.21798575556317387,9,9,0.47046475502749907,0.5295352449725009
Himachal Pradesh,Kangra,0.2367,1.0,1.0,9990.333333333334,0.23673938695128774,9,9,0.4971806079209903,0.5028193920790097
Himachal Pradesh,Kinnaur,0.2328,1.0,1.0,496.3333333333333,0.39099485193313294,9,9,0.49720170136556974,0.5027982986344303
Himachal Pradesh,Kullu,0.2203,1.0,0.9961,2360.8888888888887,0.33799610426431437,9,9,0.5369446536144579,0.4630553463855422
Himachal Pradesh,Lahaul and Spiti,0.4099,0.4444,0.9035,11.75,0.7030941124195024,4,4,0.3191489361702128,0.6808510638297872
Himachal Pradesh,Lahul & Spiti,0.174,0.5556,0.6906,119.0,0.29644934088004427,5,5,0.18487394957983194,0.8151260504201681
Himachal Pradesh,Lahul and Spiti,0.3107,0.6667,0.8442,127.5,0.5308303434411767,6,6,0.7281045751633987,0.2718954248366013
Himachal Pradesh,Mandi,0.1965,1.0,0.9944,7037.111111111111,0.21786657340993407,9,9,0.4558215176682351,0.5441784823317649
Himachal Pradesh,Shimla,0.1847,1.0,1.0,4414.111111111111,0.24214923784555217,9,9,0.499987414101241,0.5000125858987591
Himachal Pradesh,Sirmaur,0.2702,1.0,0.9994,3494.777777777778,0.4044372109930109,9,9,0.4856452484659651,0.5143547515340349
Himachal Pradesh,Solan,0.1619,1.0,0.9993,3729.8888888888887,0.21461407136480073,9,9,0.4841371503470464,0.5158628496529536
Himachal Pradesh,Una,0.1366,1.0,0.9988,3505.4444444444443,0.17505154437031292,9,9,0.47982503407398014,0.5201749659260199
Jammu & Kashmir,?,0.0,0.1111,0.0,1.0,0.0,1,1,0.0,1.0
Jammu & Kashmir,Anantnag,0.3392,1.0,0.9872,5285.444444444444,0.4924290315686747,9,9,0.5665033950682167,0.4334966049317833
Jammu & Kashmir,Badgam,0.1592,1.0,0.9175,1571.2222222222222,0.24650722339405662,9,9,0.3325083091719115,0.6674916908280886
Jammu & Kashmir,Bandipore,0.2252,1.0,0.9985,2263.6666666666665,0.3480395987782353,9,9,0.5228979531733177,0.4771020468266824
Jammu & Kashmir,Bandipur,0.0,0.1111,0.0,1.0,0.0,1,1,0.0,1.0
Jammu & Kashmir,Baramula,0.2265,1.0,0.9955,6881.666666666667,0.27200232295598537,9,9,0.46074109953984016,0.5392589004601599
Jammu & Kashmir,Budgam,0.1635,1.0,0.7208,2567.8888888888887,0.2369877551573547,9,9,0.800571156592099,0.199428843407901
Jammu & Kashmir,Doda,0.2326,1.0,0.9977,4086.5555555555557,0.32981170511302843,9,9,0.528263411185731,0.471736588814269
Jammu & Kashmir,Ganderbal,0.2509,1.0,0.9973,1521.7777777777778,0.4045965597572121,9,9,0.5306658878504673,0.4693341121495327
Jammu & Kashmir,Jammu,0.2007,1.0,0.9964,10977.666666666666,0.15836217337454267,9,9,0.46456947944817256,0.5354305205518275
Jammu & Kashmir,Kargil,0.2488,1.0,0.9489,324.77777777777777,0.42135965793141106,9,9,0.6322271638727335,0.3677728361272665
Jammu & Kashmir,Kathua,0.1685,1.0,0.9838,4462.555555555556,0.21351964092196069,9,9,0.5747329631750616,0.4252670368249384
Jammu & Kashmir,Kishtwar,0.2353,1.0,0.9988,2324.4444444444443,0.36428655371573426,9,9,0.5199808795411089,0.480019120458891
Jammu & Kashmir,Kulgam,0.2074,1.0,0.9902,2860.4444444444443,0.3074089839866123,9,9,0.5580717837165942,0.44192821628340584
Jammu & Kashmir,Kupwara,0.2398,1.0,1.0,5528.888888888889,0.3177429221692324,9,9,0.49790996784565916,0.5020900321543408
Jammu & Kashmir,Leh,0.2403,1.0,0.9427,284.8888888888889,0.4074124133778819,9,9,0.640015600624025,0.35998439937597504
Jammu & Kashmir,Leh (ladakh),0.437,0.4444,0.684,2.75,0.7496555682941201,4,4,0.8181818181818182,0.18181818181818182
Jammu & Kashmir,Poonch,0.0,0.1111,0.0,1.0,0.0,1,1,1.0,0.0
Jammu & Kashmir,Pulwama,0.3845,1.0,0.953,3648.0,0.5978632875011687,9,9,0.6269188596491229,0.3730811403508772
Jammu & Kashmir,Punch,0.2555,1.0,0.9902,5152.777777777777,0.35102461454762474,9,9,0.5581455525606469,0.4418544474393531
Jammu & Kashmir,Rajauri,0.2748,0.4444,0.65,3.0,0.47140452079103173,4,4,0.16666666666666666,0.8333333333333334
Jammu & Kashmir,Rajouri,0.2704,1.0,0.9962,6192.888888888889,0.35905771459513436,9,9,0.5364934692119995,0.4635065307880006
Jammu & Kashmir,Ramban,0.3639,1.0,0.8396,3319.6666666666665,0.5681355992948792,9,9,0.7312648525621716,0.26873514743782845
Jammu & Kashmir,Reasi,0.1932,1.0,0.9955,2582.222222222222,0.28765917031847427,9,9,0.539500860585198,0.4604991394148021
Jammu & Kashmir,Samba,0.1397,1.0,0.9654,1247.2222222222222,0.21852001117234435,9,9,0.609086859688196,0.390913140311804
Jammu & Kashmir,Shupiyan,0.1369,1.0,0.9733,1725.4444444444443,0.2056508329226396,9,9,0.5958529203425849,0.40414707965741514
Jammu & Kashmir,Srinagar,0.2964,1.0,0.992,8093.777777777777,0.3714164955331681,9,9,0.4474218878699687,0.5525781121300313
Jammu & Kashmir,Udhampur,0.2412,1.0,0.9998,5053.888888888889,0.3281301925699707,9,9,0.4918104869737276,0.5081895130262724
Jammu & Kashmir,udhampur,0.0,0.1111,0.0,1.0,0.0,1,1,0.0,1.0
Jharkhand,Bokaro,0.3158,1.0,0.9831,12047.666666666666,0.33764262995871125,9,9,0.42360438628042313,0.5763956137195768
Jharkhand,Bokaro *,0.0,0.3333,0.9183,1.0,0.0,3,3,0.3333333333333333,0.6666666666666666
Jharkhand,Chatra,0.3004,1.0,0.9988,7521.333333333333,0.3878565786291541,9,9,0.4799828635584707,0.5200171364415292
Jharkhand,Deoghar,0.2948,1.0,0.9998,7491.777777777777,0.3788312363501364,9,9,0.49230267255954674,0.5076973274404533
Jharkhand,Dhanbad,0.4206,1.0,0.9321,16785.444444444445,0.43716557268467154,9,9,0.34782781378045796,0.6521721862195421
Jharkhand,Dumka,0.4019,1.0,0.9988,8468.0,0.5460746440595986,9,9,0.4792683566892353,0.5207316433107647
Jharkhand,East Singhbhum,0.3711,1.0,0.9884,15122.888888888889,0.38038694393628086,9,9,0.43660088460464636,0.5633991153953536
Jharkhand,Garhwa,0.3322,1.0,0.9797,11050.888888888889,0.38275285615234056,9,9,0.41640692553640735,0.5835930744635927
Jharkhand,Garhwa *,0.2187,1.0,0.4556,620.4444444444445,0.36462755041951245,9,9,0.09580945558739255,0.9041905444126075
Jharkhand,Giridih,0.362,1.0,0.9994,12267.777777777777,0.4131257108177928,9,9,0.48559007336292004,0.51440992663708
Jharkhand,Godda,0.3734,1.0,0.9927,8992.666666666666,0.4881822313717337,9,9,0.5502261101638372,0.4497738898361628
Jharkhand,Gumla,0.2847,1.0,0.9595,9764.222222222223,0.32299022743007344,9,9,0.38209790846400693,0.6179020915359931
Jharkhand,Hazaribag,0.2069,1.0,0.7367,859.3333333333334,0.3403726799922574,9,9,0.20752521334367727,0.7924747866563228
Jharkhand,Hazaribagh,0.2955,1.0,0.9996,8325.777777777777,0.36582860168572306,9,9,0.5118907809747505,0.48810921902524956
Jharkhand,Jamtara,0.2576,1.0,0.9924,4404.555555555556,0.367405958058063,9,9,0.44870210135970334,0.5512978986402967
Jharkhand,Khunti,0.2237,1.0,0.9394,4772.777777777777,0.3029411577414386,9,9,0.356093586311256,0.643906413688744
Jharkhand,Kodarma,0.247,1.0,0.8185,544.2222222222222,0.41458779174941257,9,9,0.254593711719069,0.745406288280931
Jharkhand,Koderma,0.306,1.0,0.9975,4238.111111111111,0.4531779603548735,9,9,0.4706761397897386,0.5293238602102613
Jharkhand,Latehar,0.2761,1.0,0.9997,4829.222222222223,0.391913304673377,9,9,0.509605871660953,0.490394128339047
Jharkhand,Lohardaga,0.3107,1.0,0.9373,4355.111111111111,0.4592566867999417,9,9,0.35365853658536583,0.6463414634146342
Jharkhand,Pakaur,0.3425,1.0,0.9825,276.0,0.5828605519507851,9,9,0.4223027375201288,0.5776972624798712
Jharkhand,Pakur,0.3497,1.0,0.9873,4143.0,0.5296843005896493,9,9,0.5662295169898356,0.4337704830101644
Jharkhand,Palamau,0.2212,1.0,0.6979,292.6666666666667,0.3745823894973599,9,9,0.18830675778283978,0.8116932422171602
Jharkhand,Palamu,0.3666,1.0,0.9999,12560.111111111111,0.41605990532561676,9,9,0.5059137834944843,0.4940862165055157
Jharkhand,Pashchimi Singhbhum,0.2679,1.0,0.8209,1567.888888888889,0.43304473189637077,9,9,0.2561831195521225,0.7438168804478775
Jharkhand,Purbi Singhbhum,0.2624,1.0,0.7093,2284.3333333333335,0.4114522150803924,9,9,0.1937837443455421,0.8062162556544579
Jharkhand,Ramgarh,0.2477,1.0,0.9966,4137.444444444444,0.3548326551402088,9,9,0.4655853049386363,0.5344146950613637
Jharkhand,Ranchi,0.4796,1.0,0.9313,19752.666666666668,0.4881195615072629,9,9,0.3469179970074364,0.6530820029925636
Jharkhand,Sahebganj,0.3035,1.0,0.9856,7158.333333333333,0.3994027132421552,9,9,0.570570430733411,0.42942956926658904
Jharkhand,Sahibganj,0.1887,1.0,0.8953,233.0,0.31985048727702503,9,9,0.31187410586552217,0.6881258941344778
Jharkhand,Seraikela-Kharsawan,0.2585,1.0,0.9939,7130.444444444444,0.3226934081781897,9,9,0.45404681023467447,0.5459531897653255
Jharkhand,Seraikela-kharsawan,0.2254,1.0,0.7046,1601.5555555555557,0.359589102911648,9,9,0.1914805050645206,0.8085194949354794
Jharkhand,Simdega,0.3252,1.0,0.9117,6967.888888888889,0.43983164108232414,9,9,0.326848559263925,0.673151440736075
Jharkhand,West Singhbhum,0.3863,1.0,0.9911,14576.222222222223,0.41568719328795506,9,9,0.4444529141829159,0.5555470858170841
Karnataka,Bagalkot,0.2179,1.0,0.9992,8570.444444444445,0.2285715170605014,9,9,0.5170741825913345,0.4829258174086654
Karnataka,Bagalkot *,0.2771,1.0,0.8183,191.66666666666666,0.47223156025707935,9,9,0.2544927536231884,0.7455072463768115
Karnataka,Ballari,0.2016,1.0,0.9116,4151.111111111111,0.275626777932284,9,9,0.6732066381156316,0.3267933618843683
Karnataka,Bangalore,0.3767,1.0,0.827,22108.777777777777,0.2715828409431067,9,9,0.2601631327929078,0.7398368672070922
Karnataka,Bangalore Rural,0.1984,1.0,0.9999,4226.111111111111,0.26886590111084996,9,9,0.4932299198107007,0.5067700801892994
Karnataka,Belagavi,0.2571,1.0,0.9159,8777.888888888889,0.29243878947756463,9,9,0.6690421640232402,0.33095783597675976
Karnataka,Belgaum,0.2569,1.0,0.9704,12341.0,0.23170680699994223,9,9,0.3989952191880723,0.6010047808119278
Karnataka,Bellary,0.1886,1.0,0.984,7583.0,0.19514427503090126,9,9,0.4255718200067402,0.5744281799932598
Karnataka,Bengaluru,0.4997,1.0,0.9994,33008.333333333336,0.2980185202199647,9,9,0.4850155684591433,0.5149844315408567
Karnataka,Bengaluru Rural,0.2332,0.4444,1.0,2.5,0.4,4,4,0.5,0.5
Karnataka,Bengaluru South,0.3544,0.4444,0.6284,36.5,0.6074947349611904,4,4,0.15753424657534246,0.8424657534246576
Karnataka,Bidar,0.1958,1.0,0.999,8856.444444444445,0.18594267587925112,9,9,0.48183369297937473,0.5181663070206253
Karnataka,Bijapur,0.2036,1.0,0.9532,6123.333333333333,0.2456153849092237,9,9,0.3733260751224823,0.6266739248775177
Karnataka,Bijapur(KAR),0.4717,0.4444,0.7793,3.25,0.8092171199004873,4,4,0.23076923076923078,0.7692307692307693
Karnataka,Chamarajanagar,0.2612,1.0,0.797,205.0,0.44464558539263743,9,9,0.24119241192411925,0.7588075880758808
Karnataka,Chamarajanagar *,0.0219,0.4444,0.8238,15.5,0.03724840446384682,4,4,0.25806451612903225,0.7419354838709677
Karnataka,Chamrajanagar,0.1941,1.0,0.9929,3218.3333333333335,0.27852155374215365,9,9,0.5494907647160366,0.4505092352839634
Karnataka,Chamrajnagar,0.3695,1.0,0.8382,250.22222222222223,0.6297759122112708,9,9,0.2677619893428064,0.7322380106571936
Karnataka,Chickmagalur,0.1612,1.0,0.8939,2435.4444444444443,0.23536615135879185,9,9,0.310598111227702,0.689401888772298
Karnataka,Chikkaballapur,0.1909,1.0,0.9999,4659.222222222223,0.24861966495973398,9,9,0.5059976629384971,0.49400233706150287
Karnataka,Chikkamagaluru,0.191,1.0,0.9584,1686.2222222222222,0.2990777833815806,9,9,0.6194649446494465,0.3805350553505535
Karnataka,Chikmagalur,0.1928,1.0,0.5975,153.88888888888889,0.32816599341679276,9,9,0.14512635379061373,0.8548736462093863
Karnataka,Chitradurga,0.2212,1.0,0.9994,6803.0,0.2643093887386944,9,9,0.4859947408822905,0.5140052591177096
Karnataka,Dakshina Kannada,0.2413,1.0,1.0,8672.333333333334,0.2670276690591733,9,9,0.4988020653162676,0.5011979346837324
Karnataka,Davanagere,0.2327,1.0,0.5545,694.5555555555555,0.38753153050492684,9,9,0.12893936970084788,0.8710606302991521
Karnataka,Davangere,0.2617,1.0,0.9915,9936.888888888889,0.2806205362797514,9,9,0.44581357903211377,0.5541864209678862
Karnataka,Dharwad,0.2826,1.0,0.9974,9757.888888888889,0.31958280692314683,9,9,0.4699103858985892,0.5300896141014109
Karnataka,Gadag,0.1995,1.0,0.9901,4525.0,0.2655620135731395,9,9,0.5584775936157151,0.44152240638428486
Karnataka,Gadag *,0.1422,1.0,0.8633,148.88888888888889,0.24147471015135752,9,9,0.28582089552238804,0.7141791044776119
Karnataka,Gulbarga,0.1984,1.0,0.9143,7162.777777777777,0.21904441128035604,9,9,0.3294190646087024,0.6705809353912976
Karnataka,Hasan,0.2066,1.0,0.7671,1075.7777777777778,0.3362386293690416,9,9,0.22381739310059906,0.776182606899401
Karnataka,Hassan,0.2258,1.0,0.984,5223.555555555556,0.2989527518084556,9,9,0.5743639921722113,0.42563600782778865
Karnataka,Haveri,0.2782,1.0,1.0,7592.0,0.3486479961372191,9,9,0.5006293174101393,0.49937068258986067
Karnataka,Haveri *,0.2738,1.0,0.7866,157.44444444444446,0.4670917041153902,9,9,0.23500352858151025,0.7649964714184898
Karnataka,Kalaburagi,0.2415,1.0,0.9392,7793.0,0.282259286455272,9,9,0.6440965538873918,0.35590344611260816
Karnataka,Kodagu,0.2083,1.0,0.9986,1922.7777777777778,0.32481204771196687,9,9,0.4778387749205432,0.5221612250794568
Karnataka,Kolar,0.2278,1.0,0.9996,7142.555555555556,0.2697280569766319,9,9,0.4882783939766346,0.5117216060233655
Karnataka,Koppal,0.2145,1.0,0.9972,6645.777777777777,0.25544386703990213,9,9,0.5308800909516485,0.4691199090483515
Karnataka,Mandya,0.2256,1.0,0.9985,7308.777777777777,0.26323331048076465,9,9,0.47715836361148695,0.522841636388513
Karnataka,Mysore,0.1716,1.0,0.9118,6057.555555555556,0.19184488057621701,9,9,0.3269562346381012,0.6730437653618988
Karnataka,Mysuru,0.2329,1.0,0.9757,6065.444444444444,0.2967829376466283,9,9,0.5914927915880489,0.40850720841195115
Karnataka,Raichur,0.2454,1.0,0.9994,12319.666666666666,0.21223655280689963,9,9,0.48594388376308884,0.5140561162369112
Karnataka,Ramanagar,0.2025,1.0,0.9997,4546.888888888889,0.27044752014650303,9,9,0.4900786862812179,0.509921313718782
Karnataka,Shimoga,0.1537,1.0,0.8516,2983.222222222222,0.21312190934463424,9,9,0.27721702856717195,0.722782971432828
Karnataka,Shivamogga,0.2018,1.0,0.9394,3739.3333333333335,0.2827948432315844,9,9,0.6438461995602306,0.3561538004397694
Karnataka,Tumakuru,0.2184,1.0,0.9641,4840.111111111111,0.29262391745694377,9,9,0.6110970822524735,0.38890291774752644
Karnataka,Tumkur,0.1884,1.0,0.8961,7195.666666666667,0.2012466548961418,9,9,0.3125492194376245,0.6874507805623755
Karnataka,Udupi,0.1763,1.0,0.9808,3847.222222222222,0.23720486532054183,9,9,0.5813140794223827,0.41868592057761733
Karnataka,Udupi *,0.2748,0.2222,0.9183,1.5,0.47140452079103173,2,2,0.6666666666666666,0.3333333333333333
Karnataka,Uttara Kannada,0.1987,1.0,0.9937,4795.111111111111,0.2596284849764286,9,9,0.5468069329873019,0.4531930670126981
Karnataka,Vijayanagara,0.3729,1.0,0.8569,2216.4444444444443,0.6021547568653318,9,9,0.28108081010627634,0.7189191898937237
Karnataka,Vijayapura,0.2236,1.0,0.9144,5899.111111111111,0.28359303681586445,9,9,0.6705530023355685,0.32944699766443153
Karnataka,Yadgir,0.2086,1.0,0.9964,6766.888888888889,0.24329440640714317,9,9,0.5351055794555187,0.4648944205444813
Karnataka,yadgir,0.1885,1.0,0.7218,475.6666666666667,0.315416950869907,9,9,0.19995328194347115,0.8000467180565288
Kerala,Alappuzha,0.2797,1.0,0.9679,9736.555555555555,0.314940169740417,9,9,0.39488069018247385,0.6051193098175262
Kerala,Ernakulam,0.3541,1.0,0.9773,16528.333333333332,0.32737387380637756,9,9,0.41151557930825855,0.5884844206917414
Kerala,Idukki,0.2343,1.0,0.9772,5325.888888888889,0.3117761773558698,9,9,0.41130327749149853,0.5886967225085015
Kerala,Kannur,0.2779,1.0,0.9775,13266.555555555555,0.25197481977803216,9,9,0.41187112119867003,0.58812887880133
Kerala,Kasaragod,0.2796,1.0,0.9999,7972.888888888889,0.3446313287489415,9,9,0.5059646580076927,0.49403534199230725
Kerala,Kasargod,0.4291,0.8889,0.4648,267.25,0.7315900667184895,8,8,0.09869036482694106,0.901309635173059
Kerala,Kollam,0.323,1.0,0.9667,14145.666666666666,0.31454282589873395,9,9,0.39299824838387887,0.6070017516161211
Kerala,Kottayam,0.2663,1.0,0.9664,8690.555555555555,0.30963420475684783,9,9,0.39255897206418205,0.6074410279358179
Kerala,Kozhikode,0.3382,1.0,0.9719,16909.555555555555,0.2937377044002293,9,9,0.40163352739410985,0.5983664726058902
Kerala,Malappuram,0.4057,1.0,0.9865,24889.88888888889,0.2742326261828844,9,9,0.43166122789709344,0.5683387721029066
Kerala,Palakkad,0.3554,1.0,0.9593,17760.777777777777,0.3088148665802549,9,9,0.38179008677047427,0.6182099132295258
Kerala,Pathanamthitta,0.2434,1.0,0.9227,6596.666666666667,0.3057482812285182,9,9,0.33781371062826343,0.6621862893717365
Kerala,Thiruvananthapuram,0.3333,1.0,0.954,16535.222222222223,0.2916750751944202,9,9,0.37442630882224476,0.6255736911777552
Kerala,Thrissur,0.3095,1.0,0.9732,16168.0,0.2570649407679679,9,9,0.40385672659299576,0.5961432734070042
Kerala,Wayanad,0.1999,1.0,0.9262,4094.777777777778,0.2735433944253175,9,9,0.34149187311752094,0.6585081268824791
Ladakh,Kargil,0.2838,1.0,0.9807,326.8888888888889,0.48135708163060825,9,9,0.5815771583956492,0.4184228416043508
Ladakh,Leh,0.1811,1.0,0.9643,313.44444444444446,0.30547203782171667,9,9,0.3892236795462602,0.6107763204537399
Lakshadweep,Lakshadweep,0.1437,1.0,0.9958,535.5555555555555,0.23743650825621146,9,9,0.46182572614107886,0.5381742738589211
Madhya Pradesh,Agar Malwa,0.2253,1.0,0.9251,1868.111111111111,0.3549468782685901,9,9,0.3402724082555166,0.6597275917444835
Madhya Pradesh,Alirajpur,0.3313,1.0,0.9956,6903.666666666667,0.4514754617509128,9,9,0.5390050375806738,0.4609949624193263
Madhya Pradesh,Anuppur,0.3531,1.0,0.9923,7927.777777777777,0.47154418775122225,9,9,0.44840925017519273,0.5515907498248073
Madhya Pradesh,Ashok Nagar,0.3681,1.0,0.9693,8264.0,0.4914584305201893,9,9,0.6028423147251801,0.3971576852748198
Madhya Pradesh,Balaghat,0.3771,1.0,0.9843,14084.666666666666,0.4083494818079215,9,9,0.573618276770641,0.42638172322935897
Madhya Pradesh,Barwani,0.4431,1.0,0.9941,15936.333333333334,0.49011079763451576,9,9,0.545176291772121,0.454823708227879
Madhya Pradesh,Betul,0.3889,1.0,0.9917,17313.555555555555,0.3737600227123911,9,9,0.44652873150132844,0.5534712684986716
Madhya Pradesh,Bhind,0.3195,1.0,0.9601,9262.777777777777,0.39118775695600544,9,9,0.6170335272596413,0.38296647274035867
Madhya Pradesh,Bhopal,0.3982,1.0,0.999,20715.333333333332,0.33219872912353604,9,9,0.48170973728531735,0.5182902627146826
Madhya Pradesh,Burhanpur,0.3589,1.0,0.9948,8237.888888888889,0.4762249251859932,9,9,0.4574392036794756,0.5425607963205245
Madhya Pradesh,Chhatarpur,0.4248,1.0,0.9879,17614.555555555555,0.43038760910574997,9,9,0.5646529700815613,0.43534702991843865
